ts,pair,long_venue,long_symbol,long_bid,long_ask,short_venue,short_symbol,short_bid,short_ask,entry_edge_bps,position_qty,long_avg_entry,short_avg_entry
2026-05-07T16:08:45.135737Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.70000000,211.95000000,-72.1328,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.08000000,273.18000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,12.3920,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.08000000,273.18000000,-45.3491,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.93000000,407.46000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,33.6395,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.93000000,407.46000000,-71.6181,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,META_ext_vs_grvt,extended,META_24_5-USD,620.99000000,621.47000000,grvt,META_USDT_Perp,623.41000000,623.42000000,18.7163,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.99000000,621.47000000,-51.4785,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.09000000,193.31000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,37.6785,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.09000000,193.31000000,-77.8427,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.36000000,138.52000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,38.7561,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.36000000,138.52000000,-81.4061,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.47000000,177.65000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,106.2729,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:45.135737Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.47000000,177.65000000,-145.9297,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,424.13000000,424.50000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,16.9464,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,424.13000000,424.50000000,-55.9293,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,289.02000000,289.29000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-8.0062,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,289.02000000,289.29000000,-26.6658,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,211.70000000,211.95000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,35.1527,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.70000000,211.95000000,-72.1328,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,272.98000000,273.18000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,12.3920,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,272.98000000,273.18000000,-48.9990,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.93000000,407.46000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,33.6395,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.93000000,407.46000000,-71.6181,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,META_ext_vs_grvt,extended,META_24_5-USD,620.85000000,621.47000000,grvt,META_USDT_Perp,623.41000000,623.42000000,18.7163,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.85000000,621.47000000,-53.7242,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,192.89000000,193.31000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,37.6785,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,192.89000000,193.31000000,-88.1328,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.21000000,138.49000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,40.9335,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.21000000,138.49000000,-92.1727,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.43000000,177.57000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,110.8316,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:50.144475Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.43000000,177.57000000,-148.1535,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.148845Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,423.95000000,424.31000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,21.4375,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,423.95000000,424.31000000,-60.1548,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,289.02000000,289.29000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-8.0062,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,289.02000000,289.29000000,-26.6658,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,211.59000000,211.85000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,39.8956,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.59000000,211.85000000,-77.2979,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.00000000,273.13000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,14.2272,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.00000000,273.13000000,-48.2690,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.71000000,407.27000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,38.3262,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.71000000,407.27000000,-76.9925,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,META_ext_vs_grvt,extended,META_24_5-USD,620.85000000,621.47000000,grvt,META_USDT_Perp,623.41000000,623.42000000,18.7163,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.85000000,621.47000000,-53.7242,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.03000000,193.26000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,40.2786,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.03000000,193.26000000,-80.9297,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.25000000,138.38000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,48.9251,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149289Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.25000000,138.38000000,-89.3016,0.00000000,0.00000000,0.00000000
2026-05-07T16:08:55.149792Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.41000000,177.55000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,111.9720,1.63000000,177.57000000,179.76000000
2026-05-07T16:08:55.149792Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.41000000,177.55000000,-149.2654,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,423.95000000,424.31000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,21.4375,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,423.95000000,424.31000000,-60.1548,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.15000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-3.1623,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.15000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,211.56000000,211.83000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,40.8447,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.56000000,211.83000000,-78.7065,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,273.00000000,273.09000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,15.6958,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,273.00000000,273.09000000,-48.2690,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.71000000,407.27000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,38.3262,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.71000000,407.27000000,-76.9925,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,META_ext_vs_grvt,extended,META_24_5-USD,620.86000000,621.47000000,grvt,META_USDT_Perp,623.41000000,623.42000000,18.7163,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.86000000,621.47000000,-53.5638,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.05000000,193.26000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,40.2786,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.05000000,193.26000000,-79.9007,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.26000000,138.36000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,50.3794,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.26000000,138.36000000,-88.5838,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.47000000,177.59000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,109.6916,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:00.146032Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.47000000,177.59000000,-145.9297,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,424.20000000,424.43000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,18.6005,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,424.20000000,424.43000000,-54.2860,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.15000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-3.1623,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.15000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,211.60000000,211.83000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,40.8447,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.60000000,211.83000000,-76.8283,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,272.98000000,273.09000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,15.6958,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,272.98000000,273.09000000,-48.9990,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.71000000,407.27000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,38.3262,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.71000000,407.27000000,-76.9925,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,META_ext_vs_grvt,extended,META_24_5-USD,620.97000000,621.47000000,grvt,META_USDT_Perp,623.41000000,623.42000000,18.7163,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.97000000,621.47000000,-51.7993,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.05000000,193.26000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,40.2786,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.05000000,193.26000000,-79.9007,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.30000000,138.43000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,45.2909,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.30000000,138.43000000,-85.7127,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.42000000,177.58000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,110.2616,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:05.161756Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.42000000,177.58000000,-148.7095,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,424.06000000,424.42000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,18.8369,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,424.06000000,424.42000000,-57.5725,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.15000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-3.1623,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.15000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,211.60000000,211.83000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,40.8447,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.60000000,211.83000000,-76.8283,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,272.98000000,273.06000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,16.7976,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,272.98000000,273.06000000,-48.9990,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.88000000,407.27000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,38.3262,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.88000000,407.27000000,-72.8396,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,META_ext_vs_grvt,extended,META_24_5-USD,620.97000000,621.47000000,grvt,META_USDT_Perp,623.41000000,623.42000000,18.7163,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.97000000,621.47000000,-51.7993,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.05000000,193.26000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,40.2786,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.05000000,193.26000000,-79.9007,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.30000000,138.43000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,45.2909,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.30000000,138.43000000,-85.7127,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.33000000,177.48000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,115.9652,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:10.168240Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.33000000,177.48000000,-153.7131,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,424.06000000,424.43000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,18.6005,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,424.06000000,424.43000000,-57.5725,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.15000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-3.1623,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.15000000,-31.5029,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,NVDA_ext_vs_grvt,extended,NVDA_24_5-USD,211.68000000,211.94000000,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,35.6268,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,NVDA_grvt_vs_ext,grvt,NVDA_USDT_Perp,212.96000000,212.97000000,extended,NVDA_24_5-USD,211.68000000,211.94000000,-73.0719,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,AMZN_ext_vs_grvt,extended,AMZN_24_5-USD,272.98000000,273.06000000,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,16.7976,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,AMZN_grvt_vs_ext,grvt,AMZN_USDT_Perp,273.86000000,273.98000000,extended,AMZN_24_5-USD,272.98000000,273.06000000,-48.9990,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,TSLA_ext_vs_grvt,extended,TSLA_24_5-USD,406.88000000,407.27000000,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,38.3262,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,TSLA_grvt_vs_ext,grvt,TSLA_USDT_Perp,409.34000000,409.35000000,extended,TSLA_24_5-USD,406.88000000,407.27000000,-72.8396,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,META_ext_vs_grvt,extended,META_24_5-USD,620.97000000,621.93000000,grvt,META_USDT_Perp,623.41000000,623.42000000,11.2969,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,META_grvt_vs_ext,grvt,META_USDT_Perp,623.41000000,623.42000000,extended,META_24_5-USD,620.97000000,621.93000000,-51.7993,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,COIN_ext_vs_grvt,extended,COIN_24_5-USD,193.05000000,193.26000000,grvt,COIN_USDT_Perp,194.28000000,194.36000000,40.2786,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,COIN_grvt_vs_ext,grvt,COIN_USDT_Perp,194.28000000,194.36000000,extended,COIN_24_5-USD,193.05000000,193.26000000,-79.9007,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,PLTR_ext_vs_grvt,extended,PLTR_24_5-USD,138.29000000,138.40000000,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,47.4711,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,PLTR_grvt_vs_ext,grvt,PLTR_USDT_Perp,139.23000000,139.32000000,extended,PLTR_24_5-USD,138.29000000,138.40000000,-86.4305,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,MSTR_ext_vs_grvt,extended,MSTR_24_5-USD,177.37000000,177.50000000,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,114.8239,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:15.176592Z,MSTR_grvt_vs_ext,grvt,MSTR_USDT_Perp,179.76000000,179.87000000,extended,MSTR_24_5-USD,177.37000000,177.50000000,-151.4893,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:20.191523Z,MSFT_ext_vs_grvt,extended,MSFT_24_5-USD,424.11000000,424.49000000,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,17.1827,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:20.191523Z,MSFT_grvt_vs_ext,grvt,MSFT_USDT_Perp,425.75000000,425.98000000,extended,MSFT_24_5-USD,424.11000000,424.49000000,-56.3988,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:20.191523Z,AAPL_ext_vs_grvt,extended,AAPL_24_5-USD,288.88000000,289.15000000,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,-3.1623,0.00000000,0.00000000,0.00000000
2026-05-07T16:09:20.191523Z,AAPL_grvt_vs_ext,grvt,AAPL_USDT_Perp,289.42000000,289.43000000,extended,AAPL_24_5-USD,288.88000000,289.15000000,-31.5029,0.00000000,0.00000000,0.00000000
